,legal name,doing business as name,zip code,location,matches,type
625,"SSP AMERICA, INC.",JETBOX WITH DUNKIN' DONUTS,60638.0,"(41.789329323265385, -87.74164564419637)",DUNKIN' DONUTS,Fast Food
626,"GUNATIT, INC.",DUNKIN DONUT,60617.0,"(41.7299824882975, -87.55140126696199)",DUNKIN' DONUTS,Fast Food
627,CHUCKCHOO INC.,DUNKIN DONUTS,60604.0,"(41.87739693703613, -87.62751493171092)",DUNKIN' DONUTS,Fast Food
628,"ROYAL FOOD, INC",DUNKIN DONUTS,60640.0,"(41.96873073356719, -87.6726720327568)",DUNKIN' DONUTS,Fast Food
629,HG NORTH LLC,DUNKIN DONUTS,60622.0,"(41.91061184518225, -87.67650856577426)",DUNKIN' DONUTS,Fast Food
630,ZURI INC,DUNKIN DONUTS,60645.0,"(42.01943899868734, -87.69032202208334)",DUNKIN' DONUTS,Fast Food
631,AMBER FOODS LLC,DUNKIN DONUTS,60606.0,"(41.88183546590967, -87.63389738860116)",DUNKIN' DONUTS,Fast Food
632,"HARLEM DONUTS, INC.",DUNKIN DONUTS,60656.0,"(41.97921690692842, -87.80683816313747)",DUNKIN' DONUTS,Fast Food
633,"CHICAGO ANNA DONUTS, INC",DUNKIN DONUTS,60626.0,"(42.008625626188724, -87.67402714662754)",DUNKIN' DONUTS,Fast Food
634,"SSP AMERICA, INC.",DUNKIN' DONUTS/ JET BOX,60638.0,"(41.789329323265385, -87.74164564419637)",DUNKIN' DONUTS,Fast Food
635,A.J. PATEL FOOD SERVICE INC,DUNKIN DONUTS,60666.0,"(42.008536400868735, -87.91442843927047)",DUNKIN' DONUTS,Fast Food
636,SEVA COMPANIES LLC RANDOLPH AND WELLS,DUNKIN DONUTS,60606.0,"(41.88457904594883, -87.6339697209534)",DUNKIN' DONUTS,Fast Food
637,SURAMBALA I CORP,DUNKIN DONUTS,60638.0,"(41.79228414283219, -87.79067210807688)",DUNKIN' DONUTS,Fast Food
638,"DIYA TORRENCE, LLC",DUNKIN DONUTS,60617.0,"(41.706707034021825, -87.5594991851019)",DUNKIN' DONUTS,Fast Food
639,BELMONT DONUTS TRANSIT LLC,DUNKIN DONUTS,60657.0,"(41.939809624982885, -87.6533133288259)",DUNKIN' DONUTS,Fast Food
640,SEVA COMPANIES LLC MONROE AND MICHIGAN,DUNKIN DONUTS,60603.0,"(41.88070139464569, -87.6250689388814)",DUNKIN' DONUTS,Fast Food
641,R & D 6 INC,DUNKIN DONUTS,60649.0,"(41.77336021957957, -87.57634548865575)",DUNKIN' DONUTS,Fast Food
642,SATELITE INC,DUNKIN DONUTS,60623.0,"(41.84081413121831, -87.70478142929927)",DUNKIN' DONUTS,Fast Food
643,"CHICAGO REDLINE CAFE, LLC",DUNKIN DONUTS,60654.0,"(41.896781435527835, -87.62861445726125)",DUNKIN' DONUTS,Fast Food
644,"CHICAGOLAND COMMISSARY, LLC",DUNKIN DONUTS,60642.0,"(41.90450210717989, -87.64826686780404)",DUNKIN' DONUTS,Fast Food
645,SEVA COMPANIES LLC MADISON,DUNKIN DONUTS,60602.0,"(41.881866029037454, -87.63106646768065)",DUNKIN' DONUTS,Fast Food
646,STANDARD FOODS INC,DUNKIN DONUTS,60604.0,"(41.87837198057425, -87.62537328015898)",DUNKIN' DONUTS,Fast Food
647,"YAMUNA ENTERPRISE, INC",DUNKIN DONUTS,60616.0,"(41.837941251985534, -87.64579539488027)",DUNKIN' DONUTS,Fast Food
648,"POLK FOODS, LLC",DUNKIN DONUTS,60661.0,"(41.8779141549793, -87.64140539747254)",DUNKIN' DONUTS,Fast Food
649,SHREE ARMITAGE INC.,DUNKIN DONUTS,60622.0,"(41.91796074174603, -87.67270436980655)",DUNKIN' DONUTS,Fast Food
650,SEVA COMPANIES LLC CLARK AND BELDEN,DUNKIN DONUTS,60614.0,"(41.9238164953826, -87.63955493007451)",DUNKIN' DONUTS,Fast Food
651,"GOPAL ENTERPRISES OF ILLINOIS, INC.",DUNKIN DONUTS,60636.0,"(41.78684723793827, -87.66504733292435)",DUNKIN' DONUTS,Fast Food
652,SEJUL DONUTS INC.,DUNKIN DONUTS,60641.0,"(41.95106520855843, -87.74710290506961)",DUNKIN' DONUTS,Fast Food
653,AMRITBHAI J PATEL,DUNKIN DONUTS,60659.0,"(41.99751830300185, -87.70822416376869)",DUNKIN' DONUTS,Fast Food
654,"SHASTRIJI ASSOCIATES, INC.",DUNKIN DONUTS,60609.0,"(41.79893753637153, -87.68351638236892)",DUNKIN' DONUTS,Fast Food
655,"PANJWANI NETWORK RESTAURANTS, INC.",DUNKIN DONUTS,60626.0,"(42.00780441337071, -87.66584783860009)",DUNKIN' DONUTS,Fast Food
656,AJP K&K JV LLC,DUNKIN DONUTS,60666.0,"(42.008536400868735, -87.91442843927047)",DUNKIN' DONUTS,Fast Food
657,"SSP AMERICA, INC.",DUNKIN' DONUTS,60638.0,"(41.789329323265385, -87.74164564419637)",DUNKIN' DONUTS,Fast Food
658,"CHICAGO BELMONT DONUTS, INC.",DUNKIN DONUTS,60618.0,"(41.939253344724186, -87.70278523303574)",DUNKIN' DONUTS,Fast Food
659,"CHICAGOLAND COMMISSARY, LLC",DUNKIN DONUTS,60651.0,"(41.90579384033892, -87.72625113707164)",DUNKIN' DONUTS,Fast Food
660,NRN MIDWAY INC.,DUNKIN DONUTS,60629.0,"(41.785732807652394, -87.73843832268578)",DUNKIN' DONUTS,Fast Food
661,NRN I INC,DUNKIN DONUTS,60632.0,"(41.80805426764556, -87.70382554114951)",DUNKIN' DONUTS,Fast Food
662,DIYA STONY LLC,DUNKIN DONUTS / BR,60649.0,"(41.767314117775435, -87.5858066372766)",DUNKIN' DONUTS,Fast Food
663,"CHICAGOLAND COMMISSARY, LLC",DUNKIN DONUTS,60641.0,"(41.960882513674356, -87.7276792419795)",DUNKIN' DONUTS,Fast Food
664,"3N GROUP, INC.",DUNKIN DONUTS,60629.0,"(41.774244210348684, -87.70317482230865)",DUNKIN' DONUTS,Fast Food
665,"DIAMOND BAKERY, INC.",DUNKIN DONUTS,60625.0,"(41.96614835369702, -87.68868316577145)",DUNKIN' DONUTS,Fast Food
666,ZURI INC,DUNKIN DONUT,60660.0,"(41.98352906115736, -87.65915456081615)",DUNKIN' DONUTS,Fast Food
667,SEVA COMPANIES LLC WASHINGTON AND WELLS,DUNKIN DONUTS,60606.0,"(41.88309943005073, -87.63454503310597)",DUNKIN' DONUTS,Fast Food
668,BREW BROTHERS LLC,DUNKIN DONUTS,60634.0,"(41.96020075528902, -87.76738159501566)",DUNKIN' DONUTS,Fast Food
669,"CHICAGOLAND COMMISSARY, LLC",DUNKIN DONUTS,60622.0,"(41.90281332978524, -87.69712881362462)",DUNKIN' DONUTS,Fast Food
670,"MONROE DONUTS, INC.",DUNKIN DONUTS,60603.0,"(41.881512823511805, -87.62923956694448)",DUNKIN' DONUTS,Fast Food
671,RIYAD KHOWAJA INC.,DUNKIN DONUTS,60606.0,"(41.885618927077296, -87.63397142519865)",DUNKIN' DONUTS,Fast Food
672,2ND GEN - PULASKI INC.,DUNKIN DONUTS,60639.0,"(41.9182448450123, -87.72644695954226)",DUNKIN' DONUTS,Fast Food
673,"DIYA 79TH ST., INC.",DUNKIN DONUTS,60620.0,"(41.75074999598463, -87.6297922443189)",DUNKIN' DONUTS,Fast Food
674,"USHA DONUTS, INC.",DUNKIN DONUTS,60647.0,"(41.92474575463741, -87.6923909838852)",DUNKIN' DONUTS,Fast Food
675,DEJURS MADISON CORP.,DEJURS MADISON CORP / DBA DUNKIN' DONUTS,60607.0,"(41.88135886163692, -87.66524938888526)",DUNKIN' DONUTS,Fast Food
676,"DMM WESTERN, INC.",DUNKIN DONUTS,60620.0,"(41.749433950700976, -87.68268498848258)",DUNKIN' DONUTS,Fast Food
677,"IPG FULLERTON, INC.",DUNKIN DONUTS,60614.0,"(41.92513036983646, -87.66187189750144)",DUNKIN' DONUTS,Fast Food
678,SHREE SHIV INC,DUNKIN DONUTS,60639.0,"(41.93168044448686, -87.74372188040194)",DUNKIN' DONUTS,Fast Food
679,"THE GROVE, INC.",DUNKIN' DONUTS,60606.0,"(41.878531278353606, -87.63942745962717)",DUNKIN' DONUTS,Fast Food
680,AGA DONUTS INC,DUNKIN DONUTS INC,60613.0,"(41.96151731907338, -87.66657161086611)",DUNKIN' DONUTS,Fast Food
681,"NRN SPAULDING, INC.",DUNKIN DONUTS,60632.0,"(41.81230749019629, -87.7069186298686)",DUNKIN' DONUTS,Fast Food
682,"KARDO 5, INC.",DUNKIN DONUTS,60613.0,"(41.954210678104815, -87.65014829844601)",DUNKIN' DONUTS,Fast Food
683,"SSP AMERICA, INC.",DUNKIN DONUTS,60638.0,"(41.789329323265385, -87.74164564419637)",DUNKIN' DONUTS,Fast Food
684,2ND GEN CERMAK INC,DUNKIN DONUTS,60608.0,"(41.85255524909848, -87.65941106191202)",DUNKIN' DONUTS,Fast Food
685,HG FULLERTON LLC,DUNKIN DONUTS,60614.0,"(41.92527647797991, -87.65303526604298)",DUNKIN' DONUTS,Fast Food
686,PUROHIT BROTHERS INC,DUNKIN DONUTS,60634.0,"(41.95265744596772, -87.80628847352388)",DUNKIN' DONUTS,Fast Food
687,"DIYA DONUTS, INC.",DUNKIN DONUTS,60621.0,"(41.780331089294336, -87.6446543895969)",DUNKIN' DONUTS,Fast Food
688,SEVA COMPANIES LLC THOMPSON FOOD CENTER,DUNKIN DONUTS,60601.0,"(41.88458626715456, -87.63101044588599)",DUNKIN' DONUTS,Fast Food
689,"SSP AMERICA, INC.",JET BOX WITH DUNKIN' DONUTS,60638.0,"(41.789329323265385, -87.74164564419637)",DUNKIN' DONUTS,Fast Food
690,MAYA FOODS LLC,DUNKIN DONUTS,60654.0,"(41.8964577550414, -87.63609804227903)",DUNKIN' DONUTS,Fast Food
691,SHRI KRISHNA INC,DUNKIN DONUTS,60643.0,"(41.70446535544643, -87.68141545426693)",DUNKIN' DONUTS,Fast Food
692,4245 MILWAUKEE CORP.,DUNKIN DONUTS,60641.0,"(41.95823367931564, -87.75222571859753)",DUNKIN' DONUTS,Fast Food
693,"TOPAZ FOODS, LLC",DUNKIN DONUTS,60605.0,"(41.86753699554413, -87.62637690072273)",DUNKIN' DONUTS,Fast Food
694,SHREE BKR INC.,DUNKIN DONUTS,60639.0,"(41.909230611374326, -87.76853879722987)",DUNKIN' DONUTS,Fast Food
695,CHICAGO LOYOLA DONUTS INC,DUNKIN DONUTS,60626.0,"(42.000720124073766, -87.66065603221865)",DUNKIN' DONUTS,Fast Food
696,NEIL & VIRAL INC,DUNKIN DONUTS,60655.0,"(41.6916741618898, -87.7011513566191)",DUNKIN' DONUTS,Fast Food
697,GOPAL PARTNERS INC,DUNKIN DONUTS,60609.0,"(41.8295438842381, -87.68028914447093)",DUNKIN' DONUTS,Fast Food
698,G JUBILEE ENTERPRISES INC.,DUNKIN DONUTS,60602.0,"(41.883317146617586, -87.63291657190607)",DUNKIN' DONUTS,Fast Food
699,AMHA INC,DUNKIN DONUTS,60606.0,"(41.87767513582258, -87.6397012922161)",DUNKIN' DONUTS,Fast Food
700,"KARDO 7, INC.",DUNKIN DONUT,60622.0,"(41.903028811141404, -87.68019723624181)",DUNKIN' DONUTS,Fast Food
701,UNIQUE GROUP INC.,DUNKIN DONUTS,60639.0,"(41.90925843264482, -87.78492199480272)",DUNKIN' DONUTS,Fast Food
702,AYDEN BABA LLC,DUNKIN DONUTS,60606.0,"(41.883126523396164, -87.63958775124475)",DUNKIN' DONUTS,Fast Food
703,"SHIMURIMA, INC.",DUNKIN DONUTS,60618.0,"(41.95382542137118, -87.70563413726975)",DUNKIN' DONUTS,Fast Food
704,AMRIT INC.,DUNKIN DONUTS,60659.0,"(41.98571758747685, -87.69909642963309)",DUNKIN' DONUTS,Fast Food
705,"SHIMURIMA, INC.",DUNKIN DONUTS,60622.0,"(41.90452395740259, -87.66767409011773)",DUNKIN' DONUTS,Fast Food
706,"2002 DONUTS, INC.",DUNKIN DONUTS,60609.0,"(41.8087447573536, -87.64655347311131)",DUNKIN' DONUTS,Fast Food
707,R M N CORP,DUNKIN DONUTS,60660.0,"(41.990794897235034, -87.67920712450828)",DUNKIN' DONUTS,Fast Food
708,DIYA 32ND ASHLAND LLC,DUNKIN DONUTS,60608.0,"(41.83421149296097, -87.66580031837047)",DUNKIN' DONUTS,Fast Food
709,TIN BOYS INC.,DUNKIN DONUTS,60606.0,"(41.88197704758362, -87.63887583987513)",DUNKIN' DONUTS,Fast Food
710,2ND GEN WESTERN INC,DUNKIN DONUTS,60618.0,"(41.93221698794738, -87.68803328089533)",DUNKIN' DONUTS,Fast Food
711,"NASA THREE, INC.",DUNKIN DONUTS,60638.0,"(41.77554914921444, -87.74203314856207)",DUNKIN' DONUTS,Fast Food
712,"JORDYNKAYLA & COMPANY, LLC",CHICK-FIL-A,60607.0,"(41.86878882228545, -87.64091692235533)",CHICK-FIL-A,Fast Food
713,"G2G ENTERPRISE, LLC",CHICK-FIL-A AT BUCKTOWN (IL) FSR,60647.0,"(41.92515644072539, -87.67629352100445)",CHICK-FIL-A,Fast Food
714,CARABA JJ,CHICK-FIL-A,60603.0,"(41.88026337218459, -87.62450498038699)",CHICK-FIL-A,Fast Food
715,SERVURB LLC,CHICK-FIL-A STATE AND LAKE IN-LINE,60601.0,"(41.88527795660976, -87.62778287517119)",CHICK-FIL-A,Fast Food
716,"THE GROVE, INC.",CHICK-FIL-A,60606.0,"(41.878531278353606, -87.63942745962717)",CHICK-FIL-A,Fast Food
717,"CHICK-FIL-A, INC","CHICK-FIL-A, INC.",60601.0,"(41.88527795660976, -87.62778287517119)",CHICK-FIL-A,Fast Food
718,"FOUR STAR RESTAURANT GROUP, LLC",CHICK-FIL-A LOYOLA WATER TOWER,60611.0,"(41.896803947893225, -87.6269202837321)",CHICK-FIL-A,Fast Food
719,177 STATE RESTAURANT LLC,CHICK-FIL-A STATE AND LAKE,60601.0,"(41.88527795660976, -87.62778287517119)",CHICK-FIL-A,Fast Food
720,"FOUR STAR RESTAURANT GROUP, LLC",CHICK-FIL-A MICHIGAN AVENUE,60611.0,"(41.890971229645146, -87.6242769455621)",CHICK-FIL-A,Fast Food
721,"JETKER RESTAURANTS, LLC",CHICK-FIL-A FORD CITY,60652.0,"(41.75423732561216, -87.74051786083407)",CHICK-FIL-A,Fast Food
722,JALPA INC,KFC,60640.0,"(41.969256657396244, -87.65497265731545)",KFC,Fast Food
723,"FQSR, LLC",KFC  #5288,60628.0,"(41.708643985185354, -87.64302434778298)",KFC,Fast Food
724,FULLERTON CHICKEN INC,KFC,60639.0,"(41.92415317497275, -87.74439178759732)",KFC,Fast Food
725,"FQSR, LLC",KFC  #5286,60636.0,"(41.786788085900675, -87.68398488287293)",KFC,Fast Food
726,"FQSR, LLC",KFC,60643.0,"(41.703900878937965, -87.68139649760822)",KFC,Fast Food
727,"PRATT CHICKEN, INC.",KFC,60645.0,"(42.00419502946274, -87.6901967706285)",KFC,Fast Food
728,"FQSR, LLC",KFC,60634.0,"(41.95160566957323, -87.80707904983575)",KFC,Fast Food
729,CICERO ADDISON CHICKEN INC,KFC,60641.0,"(41.9453666190531, -87.74718922087625)",KFC,Fast Food
730,"FQSR, LLC",KFC,60638.0,"(41.79492477703089, -87.7682578225044)",KFC,Fast Food
731,"FQSR, LLC",KFC,60649.0,"(41.759257737435604, -87.58560213727299)",KFC,Fast Food
732,"FQSR, LLC",KFC #5290,60612.0,"(41.86709655216573, -87.68619999926005)",KFC,Fast Food
733,"FQSR, LLC",KFC,60632.0,"(41.79326988666046, -87.72812477489835)",KFC,Fast Food
734,"FQSR, LLC",KFC  #5287,60617.0,"(41.722241316658945, -87.5843801363996)",KFC,Fast Food
735,RAJDEEP FOOD INC,KFC,60617.0,"(41.70312195660828, -87.5251248470275)",KFC,Fast Food
736,"FQSR, LLC",KFC,60659.0,"(41.990214675792274, -87.71383607731778)",KFC,Fast Food
737,"FQSR, LLC",KFC #5289,60639.0,"(41.90935041302476, -87.77663275220571)",KFC,Fast Food
738,"AMPEX BRANDS OF BARTLETT, LLC",KFC,60644.0,"(41.88046544237284, -87.75634710267646)",KFC,Fast Food
739,"APEX BRANDS CHICAGO, LLC",KFC,60649.0,"(41.759257737435604, -87.58560213727299)",KFC,Fast Food
740,"APEX BRANDS CHICAGO, LLC",KFC,60618.0,"(41.953862400292394, -87.69855459328778)",KFC,Fast Food
741,"APEX BRANDS CHICAGO, LLC",KFC,60638.0,"(41.79492477703089, -87.7682578225044)",KFC,Fast Food
742,"APEX BRANDS CHICAGO, LLC",KFC,60632.0,"(41.79326988666046, -87.72812477489835)",KFC,Fast Food
743,JALPA INC,KFC,60640.0,"(41.969256657396244, -87.65497265731545)",KFC,Fast Food
744,"APEX BRANDS CHICAGO, LLC",KFC,60634.0,"(41.95160566957323, -87.80707904983575)",KFC,Fast Food
745,"CALIFORNIA PIZZA KITCHEN, INC.",CALIFORNIA PIZZA KITCHEN,60611.0,"(41.89261957864992, -87.62607329634531)",CALIFORNIA PIZZA KITCHEN,Fast Food
746,"ASIMIS, INC.",NIA,60607.0,"(41.88429481122888, -87.64757969564477)",CALIFORNIA PIZZA KITCHEN,Fast Food
747,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1455,60614.0,"(41.92510714850457, -87.66338691442826)",BURGER KING,Fast Food
748,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #181,60619.0,"(41.73646911302717, -87.62302412422503)",BURGER KING,Fast Food
749,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #12371,60651.0,"(41.895260950237294, -87.72574429245381)",BURGER KING,Fast Food
750,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7288,60618.0,"(41.95407627735041, -87.69968215567239)",BURGER KING,Fast Food
751,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1272,60652.0,"(41.75015322520676, -87.70319151703784)",BURGER KING,Fast Food
752,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #244,60632.0,"(41.82581137327314, -87.68534420692232)",BURGER KING,Fast Food
753,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #17392,60623.0,"(41.84855901864004, -87.72453224422884)",BURGER KING,Fast Food
754,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #207,60623.0,"(41.84260252636532, -87.70512781073938)",BURGER KING,Fast Food
755,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #142,60632.0,"(41.79427426174653, -87.72304339449933)",BURGER KING,Fast Food
756,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #14476,60629.0,"(41.766201554459, -87.72259365751499)",BURGER KING,Fast Food
757,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #215,60659.0,"(41.99570960302507, -87.71579472135495)",BURGER KING,Fast Food
758,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #332,60639.0,"(41.909689477429616, -87.74967070603273)",BURGER KING,Fast Food
759,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #5818,60617.0,"(41.70301381716536, -87.52667080995613)",BURGER KING,Fast Food
760,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1232,60613.0,"(41.9542582535468, -87.66321604105562)",BURGER KING,Fast Food
761,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #11297,60621.0,"(41.76874434093266, -87.64465137816886)",BURGER KING,Fast Food
762,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #16882,60617.0,"(41.722267795815995, -87.58251019434339)",BURGER KING,Fast Food
763,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1310,60616.0,"(41.850227144241266, -87.62388553696543)",BURGER KING,Fast Food
764,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #11967,60608.0,"(41.86464672961594, -87.68600251219546)",BURGER KING,Fast Food
765,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #10366,60632.0,"(41.8188405804105, -87.72411292982041)",BURGER KING,Fast Food
766,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #6358,60634.0,"(41.95302475075328, -87.78668323766634)",BURGER KING,Fast Food
767,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #10797,60647.0,"(41.91031368817502, -87.69854906884152)",BURGER KING,Fast Food
768,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7623,60643.0,"(41.72107251262758, -87.66493899346078)",BURGER KING,Fast Food
769,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1250,60619.0,"(41.7512406214428, -87.61412342205799)",BURGER KING,Fast Food
770,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #16598,60618.0,"(41.938622566530306, -87.722857467065)",BURGER KING,Fast Food
771,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #12663,60638.0,"(41.77692054207954, -87.74238400617419)",BURGER KING,Fast Food
772,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING RESTAURANT #5495,60629.0,"(41.775639149417984, -87.70320685906134)",BURGER KING,Fast Food
773,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7112,60647.0,"(41.93044608692497, -87.68769718425692)",BURGER KING,Fast Food
774,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1308,60619.0,"(41.721901009676586, -87.62006368939045)",BURGER KING,Fast Food
775,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #10345,60608.0,"(41.83660842037554, -87.66557057083158)",BURGER KING,Fast Food
776,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7268,60633.0,"(41.64467013219805, -87.5400946053766)",BURGER KING,Fast Food
777,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #2654,60625.0,"(41.968486523199196, -87.69084635820667)",BURGER KING,Fast Food
778,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1512,60622.0,"(41.895863316453, -87.68619201224591)",BURGER KING,Fast Food
779,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1338,60655.0,"(41.692732531294446, -87.70101405389028)",BURGER KING,Fast Food
780,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #25272,60620.0,"(41.755875029517064, -87.6637241939927)",BURGER KING,Fast Food
781,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7674,60609.0,"(41.80861852232926, -87.67481801359514)",BURGER KING,Fast Food
782,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #8312,60649.0,"(41.763491056003545, -87.58640664530046)",BURGER KING,Fast Food
783,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #6345,60639.0,"(41.93173123599631, -87.7398542198634)",BURGER KING,Fast Food
784,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #5986,60608.0,"(41.85189892719497, -87.68800784248202)",BURGER KING,Fast Food
785,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #12371,60651.0,"(41.895260950237294, -87.72574429245381)",BURGER KING,Fast Food
786,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #16598,60618.0,"(41.938622566530306, -87.722857467065)",BURGER KING,Fast Food
787,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7268,60633.0,"(41.64467013219805, -87.5400946053766)",BURGER KING,Fast Food
788,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #10366,60632.0,"(41.8188405804105, -87.72411292982041)",BURGER KING,Fast Food
789,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7112,60647.0,"(41.93044608692497, -87.68769718425692)",BURGER KING,Fast Food
790,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7623,60643.0,"(41.72107251262758, -87.66493899346078)",BURGER KING,Fast Food
791,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #6358,60634.0,"(41.95302475075328, -87.78668323766634)",BURGER KING,Fast Food
792,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1455,60614.0,"(41.92510714850457, -87.66338691442826)",BURGER KING,Fast Food
793,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING RESTAURANT #5495,60629.0,"(41.775639149417984, -87.70320685906134)",BURGER KING,Fast Food
794,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #10797,60647.0,"(41.91031368817502, -87.69854906884152)",BURGER KING,Fast Food
795,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1338,60655.0,"(41.692732531294446, -87.70101405389028)",BURGER KING,Fast Food
796,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #332,60639.0,"(41.909689477429616, -87.74967070603273)",BURGER KING,Fast Food
797,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1250,60619.0,"(41.7512406214428, -87.61412342205799)",BURGER KING,Fast Food
798,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1310,60616.0,"(41.850227144241266, -87.62388553696543)",BURGER KING,Fast Food
799,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #5818,60617.0,"(41.70301381716536, -87.52667080995613)",BURGER KING,Fast Food
800,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1308,60619.0,"(41.721901009676586, -87.62006368939045)",BURGER KING,Fast Food
801,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #10345,60608.0,"(41.83660842037554, -87.66557057083158)",BURGER KING,Fast Food
802,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #11297,60621.0,"(41.76874434093266, -87.64465137816886)",BURGER KING,Fast Food
803,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #5986,60608.0,"(41.85189892719497, -87.68800784248202)",BURGER KING,Fast Food
804,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #244,60632.0,"(41.82581137327314, -87.68534420692232)",BURGER KING,Fast Food
805,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1272,60652.0,"(41.75015322520676, -87.70319151703784)",BURGER KING,Fast Food
806,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #14476,60629.0,"(41.766201554459, -87.72259365751499)",BURGER KING,Fast Food
807,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #2654,60625.0,"(41.968486523199196, -87.69084635820667)",BURGER KING,Fast Food
808,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #11967,60608.0,"(41.86464672961594, -87.68600251219546)",BURGER KING,Fast Food
809,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #7674,60609.0,"(41.80861852232926, -87.67481801359514)",BURGER KING,Fast Food
810,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1232,60613.0,"(41.9542582535468, -87.66321604105562)",BURGER KING,Fast Food
811,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #12663,60638.0,"(41.77692054207954, -87.74238400617419)",BURGER KING,Fast Food
812,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #207,60623.0,"(41.84260252636532, -87.70512781073938)",BURGER KING,Fast Food
813,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #142,60632.0,"(41.79427426174653, -87.72304339449933)",BURGER KING,Fast Food
814,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #1512,60622.0,"(41.895863316453, -87.68619201224591)",BURGER KING,Fast Food
815,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #181,60619.0,"(41.73646911302717, -87.62302412422503)",BURGER KING,Fast Food
816,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #8312,60649.0,"(41.763491056003545, -87.58640664530046)",BURGER KING,Fast Food
817,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #215,60659.0,"(41.99570960302507, -87.71579472135495)",BURGER KING,Fast Food
818,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #16882,60617.0,"(41.722267795815995, -87.58251019434339)",BURGER KING,Fast Food
819,TRI CITY FOODS OF ILLINOIS LLC,BURGER KING #17392,60623.0,"(41.84855901864004, -87.72453224422884)",BURGER KING,Fast Food
